actual,prob
1.0,0.4084757976926472
0.0,0.2688464769353913
1.0,0.9014732531973358
1.0,0.8131041164806071
0.0,0.5033104669443409
1.0,0.7710219943691414
1.0,0.3805172690392663
1.0,0.8079759928852037
1.0,0.8379736777248713
0.0,0.37103395246891546
0.0,0.09614046433410764
1.0,0.785491058930083
0.0,0.5101812508615201
0.0,0.35053704159894067
0.0,0.289521952748756
1.0,0.8577946936030597
0.0,0.14955253531332593
1.0,0.8239332673347578
0.0,0.36400209819714746
1.0,0.4437748377256753
0.0,0.6024465365060675
0.0,0.36047258717708375
1.0,0.8041664590140669
0.0,0.4681543295317422
1.0,0.866523170957364
1.0,0.7979761331797928
0.0,0.08494401351196186
1.0,0.8229385962810578
0.0,0.2199683256181188
1.0,0.5140364607632282
1.0,0.6646299865163002
1.0,0.46035036318943656
0.0,0.19687302251984798
1.0,0.824533852800944
1.0,0.6386593497304625
1.0,0.3591735010616809
1.0,0.6641281220855008
1.0,0.4133211439838107
1.0,0.6752389092871217
1.0,0.728143607876746
0.0,0.41494297508070593
1.0,0.3558525750751508
0.0,0.09245963537601518
0.0,0.19636802260201108
0.0,0.11724297560809792
1.0,0.4826681940365586
1.0,0.6202953377293987
1.0,0.775358812912929
1.0,0.797870157860159
1.0,0.5805845830595032
0.0,0.1309166249284391
0.0,0.5793122329656117
0.0,0.40153454086802565
1.0,0.5832517198453355
1.0,0.4104456335067195
1.0,0.5946420691577486
1.0,0.7236818941098695
0.0,0.35865170886218634
0.0,0.1902717245989518
1.0,0.8893965303106415
1.0,0.9146656875200945
1.0,0.749245300451122
1.0,0.7705505727121204
1.0,0.49888309084548926
1.0,0.8862423252877113
0.0,0.22985576981508815
1.0,0.9201746732823728
0.0,0.215159623479528
1.0,0.5211065552424587
1.0,0.670985897433347
1.0,0.8795146958167281
0.0,0.23570207596736054
1.0,0.7972813374652788
0.0,0.18703520301866258
0.0,0.41858740828938795
1.0,0.5938540165273583
1.0,0.874431776921857
1.0,0.8330266558625062
1.0,0.9144180317172763
0.0,0.4568946335274451
1.0,0.8598015740881557
1.0,0.8825074280971434
1.0,0.9302420678379119
1.0,0.8103637557537907
0.0,0.5413390746072904
1.0,0.6314381358388778
0.0,0.24282475869816889
1.0,0.6570651154283952
1.0,0.7099380807257364
1.0,0.36039931036871736
0.0,0.4353847517418817
1.0,0.6435523082285898
1.0,0.5075668942301981
0.0,0.5904457507829266
0.0,0.37691084192061564
1.0,0.5851378759945713
1.0,0.5603372238380813
0.0,0.2271856844171014
1.0,0.3497887676918443
1.0,0.806027026419965
0.0,0.21949103482384724
1.0,0.4715586563761345
1.0,0.9358644207746609
1.0,0.6628044625512616
1.0,0.8010368573821586
1.0,0.4404632178675108
0.0,0.15874699115044846
1.0,0.7433744717761125
1.0,0.7665554157249528
1.0,0.668357728906958
0.0,0.24089051152115337
1.0,0.41914686416108676
1.0,0.7703434799034394
1.0,0.8348406249814265
1.0,0.8593329825922082
0.0,0.2942986727991295
0.0,0.3470553017851792
1.0,0.4403093287735058
1.0,0.95007997245583
0.0,0.5274511663879593
0.0,0.10832201949335955
0.0,0.18423007342521053
0.0,0.32012234694975256
1.0,0.5973576152711186
1.0,0.8949798648591752
0.0,0.2986915516912179
1.0,0.6789472634014644
1.0,0.5486048724051532
1.0,0.6464827620025402
1.0,0.8721598073981266
1.0,0.9433755153101464
0.0,0.557096894682732
1.0,0.7313323985104115
0.0,0.4504468333438898
1.0,0.4043799080814671
0.0,0.359670833049871
1.0,0.7776295952394734
0.0,0.24189923823731813
1.0,0.50614319907273
0.0,0.1502804615080165
1.0,0.8512708718578056
0.0,0.4919453324859815
1.0,0.3985605301624304
0.0,0.2809317661712435
0.0,0.3517680440311631
1.0,0.6392885238678534
0.0,0.21039197079546396
0.0,0.12258871971071418
0.0,0.15129272926539553
1.0,0.33372969029852684
0.0,0.23472506936690146
0.0,0.5193479304475341
0.0,0.09589079995805277
1.0,0.8602021676389682
1.0,0.7316902326954406
0.0,0.2733259995779942
0.0,0.3563808239373907
1.0,0.7290701724321025
1.0,0.9331335766807528
0.0,0.529006319999513
1.0,0.40783740291227366
1.0,0.8700956550776218
0.0,0.070757677403888
1.0,0.9374917750798129
0.0,0.08087068104894765
0.0,0.42504222301211114
1.0,0.7642421367151186
0.0,0.23793804284832792
0.0,0.30468766512565726
1.0,0.8512128635755878
0.0,0.21954668556134455
0.0,0.5893331051599016
1.0,0.8068810792592441
1.0,0.8241551800277747
1.0,0.7270827196195404
0.0,0.2177074957382013
1.0,0.5799166070682802
0.0,0.1833961334750119
1.0,0.8463801994883301
1.0,0.8276364713071902
1.0,0.748087426704863
0.0,0.644859847700119
1.0,0.7409353214180872
0.0,0.20450418821780253
0.0,0.20931760547291856
0.0,0.460205216448624
0.0,0.39382606170831785
1.0,0.7130576816787404
1.0,0.8073760377260226
0.0,0.315518815222792
1.0,0.8200301831321634
1.0,0.9770956709766951
1.0,0.7913641576167882
0.0,0.610964594611963
0.0,0.11964924669499234
1.0,0.6374363161218746
0.0,0.1643015787854971
1.0,0.5640475287423701
0.0,0.46802990956374024
1.0,0.7014458057621474
1.0,0.8928352683850114
0.0,0.4408250217868503
1.0,0.7662693265647659
0.0,0.13945540850368285
1.0,0.7980945270440436
1.0,0.8524567633402845
1.0,0.6165026585861786
1.0,0.5601406988318851
0.0,0.2931391358613468
0.0,0.17090588392388675
0.0,0.4530617998453401
1.0,0.7261176811273405
1.0,0.6833663961985253
1.0,0.8209668462152854
1.0,0.590472596011058
1.0,0.5198421480918582
0.0,0.32783745753281773
1.0,0.3962902858678051
1.0,0.46274974980131256
0.0,0.5375970407576802
0.0,0.22731646091695545
1.0,0.5350284572317532
0.0,0.23367666179595842
0.0,0.12280011294276971
1.0,0.5962009561629775
0.0,0.5196779991771674
1.0,0.39429545695165713
1.0,0.5865117261229387
1.0,0.6849434846905286
1.0,0.8166295816674215
1.0,0.40176214259697945
0.0,0.4843026831561298
1.0,0.8180832733966268
1.0,0.5119033912719786
1.0,0.7642744166685504
1.0,0.6727648396969079
1.0,0.5812474523155297
1.0,0.5696762140513508
0.0,0.510478867350168
1.0,0.7671542421383963
0.0,0.19331536306312327
1.0,0.6722085086480839
1.0,0.40303187500965415
0.0,0.2462175134460256
1.0,0.8740995846584647
1.0,0.860181165907793
1.0,0.9309439307506702
0.0,0.2243628266193748
0.0,0.6145047246568074
0.0,0.3002860298655564
1.0,0.9401609707234962
1.0,0.4993857969267929
1.0,0.7443385516038153
1.0,0.7596954381179545
0.0,0.6132035383180913
1.0,0.9183112370681081
0.0,0.21415507717549392
0.0,0.2840115526159514
0.0,0.5962740801134058
1.0,0.4857744441259547
0.0,0.207771895288005
0.0,0.10172689635534232
0.0,0.22190953826856508
1.0,0.6127536944342905
0.0,0.5853850756174551
1.0,0.786782390883963
0.0,0.22239902726220018
1.0,0.9344854063240216
1.0,0.45547781039770036
0.0,0.0341160510727522
1.0,0.557844622262273
1.0,0.4699444035834487
1.0,0.6505133861824864
1.0,0.785287962308015
1.0,0.7769890852606443
1.0,0.826376082347593
1.0,0.43663675161708615
0.0,0.26374176756921797
1.0,0.8394102000443248
1.0,0.7633301372909714
1.0,0.7341589042483478
1.0,0.6399938547493771
1.0,0.8688333566025966
0.0,0.1767938890405634
0.0,0.16639023958476207
0.0,0.3894001782533088
0.0,0.21349772290425367
0.0,0.1913395956264439
1.0,0.7903473543561532
1.0,0.605894358475081
1.0,0.731456747506959
0.0,0.19036797270474012
1.0,0.6368351157815515
0.0,0.15242571350178963
1.0,0.8817793313723362
0.0,0.5871357398397721
1.0,0.5631581002026943
1.0,0.6911894716340972
1.0,0.9110631628256052
1.0,0.9095266562239694
0.0,0.3450139077538803
0.0,0.6133120856566137
0.0,0.181499708982991
1.0,0.6102451762541576
1.0,0.35531666369029924
1.0,0.6639663835944289
1.0,0.8197329921735659
1.0,0.8897551908046847
1.0,0.8382666497741591
1.0,0.7336604554006099
0.0,0.16249458704628192
1.0,0.5525822440740549
1.0,0.6408944500991782
1.0,0.5007767740410002
1.0,0.622548687373947
1.0,0.942024753584626
1.0,0.5969298753226414
1.0,0.8875247902505283
1.0,0.5515495392798211
0.0,0.6255705654462892
0.0,0.2304435992179401
1.0,0.5799516187806927
0.0,0.46152743755973336
0.0,0.4894604336876309
1.0,0.7466827433734411
0.0,0.5260072744111238
1.0,0.7093100387682021
0.0,0.08232805198804519
0.0,0.3689535661108782
1.0,0.8486774177900441
0.0,0.32549273215224434
1.0,0.45830868537963243
1.0,0.7122860747007281
1.0,0.4919711352944734
1.0,0.9699184156394154
1.0,0.7178435192489762
0.0,0.3514664416195764
0.0,0.3973549895270082
0.0,0.03571534315845427
1.0,0.7364504873303084
1.0,0.6309349978150255
1.0,0.9527712579060115
1.0,0.8638929269797623
1.0,0.9092054942059554
0.0,0.2729319023429845
1.0,0.8507876887145693
1.0,0.5662050758643935
0.0,0.4215123088839121
1.0,0.5713643189465522
0.0,0.29135611390934013
0.0,0.2946183921458934
1.0,0.9196912619519931
1.0,0.767619160612813
1.0,0.9261051869225685
1.0,0.7260221535908981
0.0,0.17504561809885258
1.0,0.8962596754885614
1.0,0.878672805963346
0.0,0.26606017104330243
0.0,0.43515368799388554
1.0,0.5272660688321152
1.0,0.5028277708052244
1.0,0.6693888406872267
1.0,0.3877083378514188
1.0,0.35859757869589204
1.0,0.9177514789171881
0.0,0.35015169706179494
0.0,0.10791165621158764
0.0,0.20826418463412227
1.0,0.45016808421720744
1.0,0.6044367931852284
0.0,0.1853047767946313
1.0,0.8440886439076112
0.0,0.30477470904478376
1.0,0.9215389474068453
0.0,0.2081904003921446
0.0,0.26945682704742135
1.0,0.7668693167210265
1.0,0.8001472177625628
0.0,0.5145343262765447
1.0,0.8245431268859562
1.0,0.9431224890904721
1.0,0.817104259262161
0.0,0.39550596176847574
1.0,0.7153358980014884
1.0,0.4596625266578803
1.0,0.5015122124004557
1.0,0.6216516305215587
1.0,0.6054477119079056
1.0,0.8977751193063246
1.0,0.809214439719975
1.0,0.9698065712079865
0.0,0.2683674083053921
1.0,0.868232965501821
0.0,0.11783111457175542
0.0,0.5290563658291895
1.0,0.6693790839108661
0.0,0.22270644356521918
1.0,0.7615863722010958
1.0,0.5702722689622537
1.0,0.5600635252941437
0.0,0.1634555494521109
1.0,0.31788280807487307
1.0,0.8122234678145531
0.0,0.3100945094653515
1.0,0.876922699403468
0.0,0.3955228891983606
1.0,0.8242022779997218
0.0,0.46250086091901066
1.0,0.6654158525226033
1.0,0.6818746519585734
1.0,0.5303320033704833
0.0,0.24862330609426114
1.0,0.9740207166756704
0.0,0.3501986503674737
1.0,0.6563525549085978
1.0,0.7180919965068888
0.0,0.5032702485976525
0.0,0.11631223927574837
1.0,0.8588798635074066
1.0,0.9619607268913565
1.0,0.9923504520597094
1.0,0.9123083266077134
1.0,0.7978523764910765
0.0,0.23492188013651372
1.0,0.8130672797576528
0.0,0.37161668721614177
0.0,0.15269428334229598
1.0,0.6722743203268767
1.0,0.7737410856109951
0.0,0.49068176269414043
1.0,0.8342059738971717
0.0,0.053979223704999135
1.0,0.9054692916120453
1.0,0.9083526546721262
1.0,0.507587759845505
1.0,0.37698682960873553
0.0,0.030473818090303986
1.0,0.5746625251117015
1.0,0.7343704344699368
1.0,0.5627508424317316
1.0,0.96201929537495
1.0,0.8228794146940827
1.0,0.5933920805598231
0.0,0.14162642694627486
1.0,0.8657049288795503
1.0,0.8411947740287925
1.0,0.851653672073558
0.0,0.12500670221084587
1.0,0.7953553066674051
1.0,0.5304289304290599
1.0,0.40965357303512706
1.0,0.9347097260142299
0.0,0.29906277441693874
1.0,0.7053346694144528
1.0,0.3631749699520851
0.0,0.41475765734332193
1.0,0.9168694661426948
1.0,0.8208902063516329
0.0,0.3688478346818271
1.0,0.6255299383999295
1.0,0.8048637649634298
1.0,0.6571096101538123
1.0,0.7456110983453339
0.0,0.29737618682989253
0.0,0.3572490990375918
0.0,0.3297638653901562
1.0,0.8466377573335798
1.0,0.5272951943981158
0.0,0.2804366132304073
0.0,0.2099520810124374
1.0,0.792658831337767
0.0,0.585952799340858
0.0,0.3633946783102157
0.0,0.303272412635695
0.0,0.4207073801836777
0.0,0.6483793183787345
1.0,0.723281456083802
0.0,0.21318771925136942
0.0,0.514260515431124
1.0,0.8903691695422352
0.0,0.1928629543221333
0.0,0.3067133208678147
1.0,0.6569701042386928
1.0,0.7928716250974233
1.0,0.9051184083944885
1.0,0.37509378156009565
1.0,0.8093138911099684
1.0,0.7579776191797054
1.0,0.7309120812072278
0.0,0.26560488298434615
1.0,0.8390148517571208
1.0,0.9438021670669432
1.0,0.8794305960635451
1.0,0.9177127721384126
1.0,0.9224732642229492
1.0,0.9425897705165823
1.0,0.4097166455081628
1.0,0.663668995831445
0.0,0.19166099963841587
1.0,0.7196623401538568
0.0,0.2486412440174347
1.0,0.39255170569340525
1.0,0.8201162991672699
0.0,0.5162637363298712
0.0,0.17891380642438862
1.0,0.5760738324281901
1.0,0.7465720771236704
0.0,0.23911937725344823
0.0,0.49892663720127717
1.0,0.9636621317983802
0.0,0.28249089814939865
1.0,0.8121097832315395
0.0,0.04293882974757305
1.0,0.7566624841031915
0.0,0.2470906027173727
1.0,0.3420374388186547
0.0,0.3503805366887513
0.0,0.04295267931614272
0.0,0.6005155176125011
1.0,0.7637382932038823
1.0,0.9000028931223991
0.0,0.5363398897220135
0.0,0.45736746362702413
1.0,0.8186115477317825
1.0,0.7270641531069515
1.0,0.630991490246733
0.0,0.12608788936231716
1.0,0.6285349122041199
1.0,0.7547139070835083
1.0,0.4027912441019497
0.0,0.2978844763564317
0.0,0.30271492987263354
0.0,0.49711225593716013
1.0,0.9576451442142784
1.0,0.3353840106419672
1.0,0.8108387682820882
1.0,0.9085128522555534
1.0,0.5076129104051956
1.0,0.9093512337214802
1.0,0.5119372614991351
1.0,0.8741281238027829
0.0,0.4360436841960867
1.0,0.7741971239848129
0.0,0.16141043300085028
1.0,0.36963218590721214
0.0,0.059494171415841755
0.0,0.5175017099872915
0.0,0.19857302357329648
1.0,0.8479567999564692
1.0,0.6644901162352923
1.0,0.7380207419653366
1.0,0.7348441899452973
1.0,0.9230894063856396
1.0,0.929736217812951
1.0,0.37214076865593815
1.0,0.9676588048381453
0.0,0.3896152841227574
0.0,0.6350530900896342
